temp_c,humidity,pressure_mb,wind_kph,precip_mm,latitude,longitude,depth_km,magnitude,final_label
-3.2,26.0,1036.9,0.2,0.2,49.7936,155.8633,69.691,4.6,1
37.9,36.0,1024.5,81.5,12.6,38.7089,142.0883,50.018,5.7,2
11.5,68.0,1036.8,74.0,4.3,18.5166,145.6365,192.659,4.3,2
-3.7,44.0,1029.9,19.8,5.4,35.9053333333333,-89.9511666666667,13.36,3.06,1
35.1,35.0,1034.8,18.7,7.6,19.0225,-65.3968333333333,49.0,3.42,1
17.0,69.0,1047.1,22.9,4.2,40.657,73.3118,10.0,4.2,2
10.7,63.0,1027.3,65.7,18.4,51.389,157.9912,68.062,4.2,2
22.2,25.0,1021.7,44.7,10.2,-8.229,117.9632,10.0,4.4,2
21.1,54.0,958.6,64.9,4.8,51.4434,161.1637,10.0,4.3,2
29.7,78.0,961.8,84.2,12.1,50.0588,158.374,17.105,4.3,2
20.6,72.0,957.2,77.6,11.5,50.1315,157.763,26.355,4.6,2
2.3,90.0,1049.5,8.6,8.3,-57.7617,157.687,10.0,5.1,2
4.1,87.0,1017.6,92.0,12.0,-58.5996,-25.1282,35.0,4.6,2
-3.9,77.0,1032.3,4.8,18.7,17.191,-65.297,26.55,3.38,2
10.7,71.0,1038.4,11.9,16.1,52.9794,161.2571,10.0,4.2,2
18.5,33.0,996.2,55.4,16.6,-18.7404,-177.861,623.379,4.2,2
33.7,73.0,1008.7,81.3,18.9,49.9298,157.2372,34.618,4.7,2
14.8,31.0,994.6,24.4,18.4,-8.0366,117.0017,10.0,4.2,2
12.7,81.0,966.5,68.0,19.6,54.5442,-159.7054,37.837,3.9,2
1.6,34.0,1028.7,88.1,13.5,-9.9164,119.4478,39.593,4.3,2
-3.1,96.0,998.4,18.5,12.2,18.4755,-67.8485,7.24,3.25,2
4.5,29.0,970.8,19.7,11.3,13.3807,145.5516,74.932,4.4,2
38.1,23.0,1041.3,61.3,5.2,52.1946,159.8008,36.622,6.9,2
1.0,55.0,985.1,57.5,2.2,51.2616,159.3019,10.0,4.3,2
-1.3,71.0,1028.7,17.3,17.2,51.3472,157.5132,83.04,4.4,2
10.1,54.0,1024.1,59.9,16.8,48.8812,155.9025,35.0,4.6,2
5.0,43.0,982.9,4.4,8.8,33.1397,131.1214,9.817,4.9,2
34.9,90.0,1005.5,95.9,10.6,18.2307,-102.2938,56.13,4.2,2
7.7,83.0,984.9,14.3,5.6,-5.8623,146.6039,94.0,5.8,2
26.5,73.0,1006.0,36.2,15.4,51.0629,158.716,35.0,5.0,2
14.9,58.0,985.6,13.5,4.0,-22.2697,-66.1409,238.209,4.2,1
37.9,42.0,992.9,35.6,7.8,33.9623333,-116.7888333,10.78,3.04,1
29.2,67.0,997.9,44.4,19.7,31.4751667,-115.6173333,-0.59,3.2,2
17.8,75.0,991.7,75.0,13.1,6.6539,116.7771,634.664,4.3,2
-1.7,70.0,1047.0,33.4,19.8,51.8831,160.1375,10.0,5.0,2
-4.3,60.0,975.0,41.7,3.7,-34.1966,179.1323,213.444,4.5,1
37.3,42.0,1037.1,64.6,13.9,52.4419,160.6186,26.448,4.5,2
27.9,58.0,967.2,20.3,10.8,49.1206,155.6578,35.0,4.7,2
24.0,60.0,1043.0,17.2,2.0,54.5936,-160.3073,35.0,3.6,0
16.8,75.0,965.0,15.3,4.3,54.4592,-160.0254,30.265,3.2,0
8.9,32.0,1038.7,49.3,8.5,63.5822,-147.754,7.3,3.4,1
38.2,45.0,979.2,79.3,12.5,0.8665,-79.7091,42.703,4.6,2
29.0,96.0,1048.0,87.5,16.7,-21.7679,-176.6199,199.014,4.2,2
39.4,54.0,963.1,75.3,13.1,32.9582,-109.2703,5.0,3.2,2
37.3,83.0,1020.8,42.5,0.5,-3.4937,140.5688,35.0,4.4,1
28.7,85.0,958.4,45.5,7.3,-7.3141,126.739,388.558,4.8,1
35.6,77.0,1033.1,10.8,9.6,52.6641,160.7552,10.0,5.6,2
27.5,45.0,1022.7,98.7,17.3,51.0169,158.3088,35.0,5.6,2
-2.7,72.0,993.2,86.5,15.0,51.5314,159.6948,10.0,4.8,2
21.6,28.0,974.5,62.1,8.8,-18.5347,-177.8323,618.605,4.2,2
6.9,29.0,1017.6,52.1,15.5,-47.8804,115.9452,10.0,4.6,2
-3.2,84.0,959.4,21.8,9.4,52.7411,160.8139,35.0,4.1,1
16.9,22.0,970.9,24.8,14.3,-23.6893,179.9095,514.058,4.5,2
-2.7,90.0,979.8,93.7,5.5,36.4716,70.6872,196.009,4.0,2
36.7,27.0,980.7,92.5,19.6,50.5496,160.0414,10.0,4.4,2
10.9,28.0,1002.6,77.0,18.4,54.3634,-159.721,35.0,3.0,2
30.2,35.0,1041.8,28.0,10.9,52.4249,152.3759,540.388,4.1,2
17.7,24.0,1042.2,28.8,20.0,58.7689,-138.8516,3.6,3.8,2
27.8,59.0,1049.5,44.9,0.4,50.6179,158.0622,30.811,4.4,1
36.1,89.0,969.4,23.0,2.2,51.211,158.8515,35.0,4.6,1
-1.9,26.0,998.3,71.0,14.7,51.0919,158.7089,35.0,4.3,2
34.5,26.0,1046.3,1.3,14.0,6.9544,-73.1265,147.834,4.2,2
6.7,85.0,1002.2,28.5,9.8,49.4883,155.4107,77.358,4.3,1
17.9,28.0,965.5,2.2,0.9,51.5145,160.0144,10.0,4.6,2
7.1,96.0,1026.4,16.9,15.6,52.9568,161.1171,10.0,4.7,2
10.3,52.0,1041.0,54.7,17.3,35.8161666666667,-121.320333333333,9.07,3.62,2
24.7,70.0,995.6,22.1,0.5,-60.1268,-61.906,10.0,4.8,2
36.8,87.0,1034.2,34.5,12.6,51.917,178.8638,152.843,3.3,2
27.7,88.0,1024.1,54.7,9.1,51.5651,159.5352,10.0,5.1,2
-2.9,45.0,953.6,79.4,9.2,49.7488,157.9351,10.0,4.5,2
10.8,26.0,1043.5,48.0,19.5,27.4676,52.5955,10.0,4.9,2
8.0,83.0,1031.0,30.6,12.1,8.2335,127.5108,10.0,4.7,2
25.0,78.0,1047.3,46.1,3.3,-44.7953,-79.8476,10.0,5.6,2
34.2,39.0,1004.9,3.5,14.1,34.5888,70.7241,10.0,4.0,2
20.0,51.0,988.1,32.6,3.9,52.4752,160.8558,34.078,4.9,1
0.7,38.0,1005.1,54.5,11.1,-57.9908,158.0373,10.0,4.6,2
36.5,71.0,955.7,68.4,5.4,50.3078,158.4395,25.262,5.0,2
2.5,32.0,962.1,64.9,9.8,-4.0744,141.92,114.179,5.3,2
28.1,20.0,991.6,36.4,12.1,41.1224,143.0732,33.402,4.2,2
13.3,79.0,1038.2,57.7,8.4,53.0392,159.4689,73.723,4.5,2
12.1,71.0,991.3,55.4,16.6,29.3935,129.4081,10.0,5.0,2
2.9,68.0,1017.4,93.0,7.3,49.9721,158.4205,10.0,4.2,2
-3.2,75.0,986.6,19.0,1.5,49.2292,151.4645,306.807,4.0,1
37.9,38.0,1033.1,45.7,6.3,51.4051,158.6277,35.0,4.4,1
17.6,70.0,1021.9,64.8,1.5,3.228,-31.277,10.0,4.5,2
33.7,32.0,1020.5,10.8,1.6,32.3622,-104.1333,6.104,3.0,0
39.8,91.0,977.7,66.2,2.0,14.6227,55.9407,10.0,5.2,2
34.5,50.0,986.3,16.9,18.5,51.138,159.7792,10.0,4.9,2
20.6,24.0,985.5,73.2,7.6,54.6022,-160.1568,15.621,3.4,2
11.3,92.0,998.4,54.3,1.0,49.1522,155.5654,64.685,4.8,2
3.0,80.0,999.3,92.3,10.1,52.7614,160.9525,10.0,4.4,2
22.7,66.0,1012.9,72.6,19.2,52.4658,161.0192,10.0,4.4,2
-4.6,51.0,990.2,94.1,11.7,50.93,157.9778,42.627,4.2,2
34.4,38.0,962.6,21.4,1.2,54.5697,-159.9296,35.0,3.1,0
-2.6,77.0,1008.7,47.2,14.9,50.387,158.5954,10.0,4.3,2
24.9,62.0,969.4,38.8,19.3,-6.0321,106.3069,169.249,4.2,2
31.9,86.0,1018.4,12.6,6.4,-19.5757,-68.9497,122.804,4.5,1
40.0,74.0,965.7,19.3,1.9,29.4338,129.3125,10.0,4.5,2
7.3,36.0,1034.3,56.2,18.2,51.3452,159.9644,10.0,4.7,2
29.2,50.0,981.4,87.1,4.5,-30.6332,-71.8309,30.402,4.3,2
31.5,71.0,1023.0,30.0,17.1,52.5131,160.8858,10.0,4.4,2
-2.2,25.0,994.1,34.8,3.0,-24.1417,179.857,533.267,4.4,1
25.9,95.0,983.4,90.2,1.8,22.7652,95.9256,10.0,4.3,2
13.9,84.0,1037.1,60.0,15.7,19.1445,-155.39,30.5,3.45,2
4.6,59.0,1008.2,86.6,19.9,52.7107,159.5146,63.772,4.6,2
33.6,58.0,980.0,87.9,8.3,16.6744,41.2269,10.0,4.2,2
1.1,25.0,1011.3,57.7,16.0,-38.6796,-74.9114,10.0,4.5,2
0.9,77.0,1048.5,56.3,8.7,49.8277,155.8277,75.365,5.0,2
16.3,21.0,991.1,31.7,7.8,52.3232,158.5801,89.371,4.6,1
37.5,39.0,962.6,10.4,5.6,51.4214,159.5896,10.0,4.8,2
40.0,73.0,1038.2,86.9,17.0,52.557,160.2028,35.0,4.5,2
19.4,52.0,1005.7,91.4,14.3,52.4628,160.6428,10.0,4.3,2
17.5,86.0,991.1,23.8,8.6,-4.5746,-12.581,10.0,4.6,2
10.7,44.0,1038.7,5.3,13.3,-9.8854,116.6311,54.034,4.1,2
0.3,22.0,1004.1,12.5,6.9,51.9531,159.1079,10.0,4.6,2
23.1,91.0,1028.2,16.6,6.2,-17.2873,-177.093,383.261,4.6,1
9.5,97.0,1033.7,27.8,19.1,34.9038,26.6629,10.0,4.9,2
16.0,84.0,977.3,19.2,15.5,50.3301,159.134,10.0,4.4,2
30.3,99.0,975.9,25.5,2.7,50.6226,159.1987,10.0,4.4,2
35.1,68.0,973.9,61.7,1.9,51.1456,159.442,10.0,4.4,2
19.8,75.0,991.5,7.5,5.3,50.9897,158.7193,35.0,4.5,2
37.9,50.0,1014.2,95.0,18.1,-16.8066,-173.0344,36.396,4.4,2
1.2,94.0,960.6,75.1,5.1,83.4353,115.4628,10.0,4.0,2
36.4,53.0,964.0,16.1,11.6,50.384,159.2589,10.0,4.4,2
21.6,95.0,1023.5,5.8,12.6,14.0294,-92.7623,10.0,4.2,2
1.3,94.0,1043.9,78.7,10.2,-9.061,67.3253,10.0,5.1,2
28.3,35.0,966.2,11.3,15.3,54.5683,-159.723,40.705,4.1,2
14.1,54.0,962.6,36.5,12.3,51.7304,-179.0989,15.653,3.0,2
14.6,100.0,1007.2,43.7,6.0,51.2573,158.5081,35.0,4.2,1
26.4,96.0,953.7,33.1,7.3,-15.0234,166.8953,16.728,4.4,2
11.6,68.0,957.8,31.0,13.8,51.588,159.788,44.421,4.6,2
3.8,85.0,1037.2,35.3,5.6,-7.5571,125.8132,337.207,4.0,1
-3.9,30.0,1042.3,38.4,16.6,-3.7437,29.2356,10.0,5.1,2
26.7,58.0,962.4,5.6,18.8,49.8646,156.0997,52.814,5.1,2
15.3,51.0,981.0,28.7,1.6,54.5054,-160.324,35.0,3.0,0
21.6,33.0,1001.4,80.4,12.8,53.7714,-164.4347,35.0,4.1,2
27.2,87.0,985.5,73.2,11.1,54.4687,-159.9286,44.578,4.3,2
9.3,79.0,1003.7,38.8,9.8,37.7163,-18.008,10.0,5.5,2
17.1,64.0,998.2,96.4,16.2,21.6279,99.806,10.0,4.2,2
37.0,27.0,1000.2,59.7,10.3,52.6072,160.4617,35.0,4.6,2
37.1,51.0,1025.7,22.6,18.2,66.264,-157.5448,18.3,3.0,2
15.2,24.0,957.2,97.0,4.4,52.7151,160.8644,10.0,5.3,2
-4.5,92.0,973.6,94.2,16.7,-2.5264,139.5436,65.092,4.5,2
-3.6,99.0,1027.2,87.2,2.8,40.6629,72.0828,10.0,4.5,2
28.7,24.0,968.9,81.1,18.9,50.8157,160.0723,10.0,4.5,2
-4.2,32.0,1016.1,70.1,0.7,52.4626,160.6514,34.887,4.4,2
10.5,50.0,968.2,8.8,6.2,52.8617,160.643,32.683,4.7,1
35.2,45.0,1007.1,22.8,4.8,-17.3053,-174.4254,155.524,4.5,1
13.8,74.0,1031.9,7.9,13.4,51.5043,159.8164,10.0,4.9,2
-2.7,67.0,960.5,12.0,14.1,-23.3032,170.6406,10.0,5.0,2
8.0,21.0,1024.4,20.9,19.8,-18.3756,-172.6046,24.0,5.5,2
23.1,64.0,983.2,94.8,16.8,30.0261,69.8674,10.0,4.3,2
1.3,52.0,1012.0,90.8,13.5,51.9658,160.6815,10.0,4.1,2
-0.7,69.0,1007.1,75.7,6.3,51.3815,158.0363,58.109,4.9,2
34.5,87.0,970.2,63.3,6.3,52.7472,159.0896,78.346,4.3,2
26.6,31.0,959.7,54.6,19.8,16.9,147.6306,10.0,4.2,2
28.3,97.0,975.7,92.4,14.4,-17.6156,-178.7872,548.042,4.9,2
-1.0,80.0,987.6,24.8,12.5,52.7804,160.4521,63.678,4.2,2
2.7,30.0,1002.2,39.0,1.1,-21.4276,-68.6174,126.387,4.2,1
26.6,72.0,971.3,10.3,10.8,54.4278,-160.1777,35.0,3.7,2
33.8,47.0,969.3,92.3,0.8,4.5776,125.015,10.0,4.5,2
20.3,100.0,1025.6,58.8,7.9,50.1567,158.5962,10.0,4.5,2
10.3,24.0,1021.9,61.1,6.3,14.876,-94.3872,9.144,5.8,2
-3.9,70.0,970.4,55.7,0.2,-1.8831,-81.0479,0.0,5.4,2
21.8,60.0,1006.4,16.7,10.0,9.357,93.9629,10.0,5.0,2
37.7,28.0,966.1,83.9,12.6,-57.6772,157.9203,16.773,4.9,2
25.4,34.0,1001.8,85.5,14.8,50.3851,158.1232,24.934,4.6,2
29.1,51.0,1027.2,2.1,19.9,-14.3736,167.12,183.543,4.7,2
33.5,33.0,968.0,9.2,10.5,52.5234,160.4481,35.0,4.0,2
24.0,83.0,1016.5,69.5,2.2,49.3182,155.4996,73.373,4.6,2
-4.0,48.0,998.7,68.2,19.6,51.457,159.7619,10.0,4.6,2
30.2,62.0,1027.2,55.2,9.7,52.4299,160.6413,10.0,4.5,2
21.4,45.0,964.2,44.3,18.2,44.8078333333333,-110.859666666667,11.55,3.71,2
9.7,77.0,994.4,63.4,16.9,37.5492,72.2407,205.283,4.1,2
33.8,83.0,974.5,7.8,1.0,54.6842,-160.4729,6.038,3.0,0
-1.4,51.0,1035.9,22.3,12.0,54.4647,-160.0365,35.0,3.1,2
6.9,49.0,1025.5,67.0,4.9,51.3715,-179.0719,35.0,3.0,2
35.7,59.0,1038.3,77.4,7.3,51.8377,160.2269,10.0,5.3,2
38.7,80.0,999.0,51.9,2.3,52.4864,160.246,10.0,5.2,2
17.3,99.0,1005.3,66.6,13.9,-57.1605,-67.1881,10.0,4.7,2
13.8,61.0,974.7,73.7,12.0,51.9828,159.7939,59.76,4.3,2
34.0,60.0,1013.7,3.1,1.7,51.9723,160.5938,10.0,4.5,2
7.5,77.0,967.8,79.3,6.3,-3.4576,129.2547,53.948,4.3,2
11.8,41.0,1002.4,50.3,10.1,52.8794,160.8061,10.0,4.5,2
26.5,87.0,996.9,61.4,14.6,51.9803,159.1864,59.406,4.0,2
13.7,23.0,955.9,96.6,0.8,-14.7822,167.3962,132.752,4.5,2
-0.3,73.0,993.6,61.7,19.9,54.618,-160.6197,10.185,3.0,2
-3.9,35.0,1015.6,23.2,12.4,51.8202,158.4768,71.892,4.9,2
28.2,94.0,1019.4,27.1,2.7,31.666,-104.377,6.6638,3.1,1
5.2,53.0,1032.2,52.2,12.9,51.0673,158.6531,57.099,4.1,2
4.3,31.0,1045.3,18.3,11.7,50.6975,158.3757,26.399,4.3,2
6.1,74.0,991.2,13.9,11.5,64.7127,-149.2375,12.5,4.1,2
0.2,35.0,957.9,82.7,17.3,51.5999,158.1903,38.568,4.9,2
7.0,84.0,1010.0,12.1,16.7,54.459,-160.76,10.0,3.3,2
16.3,31.0,985.6,43.8,14.2,-58.69,-25.8509,61.44,4.4,2
10.2,73.0,1042.0,9.6,4.8,50.2964,159.1949,10.0,5.2,2
16.4,74.0,1001.7,18.9,17.3,54.6079,-160.5602,7.302,3.1,2
12.1,34.0,983.8,90.6,13.4,49.9421,158.1099,10.0,4.1,2
14.5,86.0,1032.4,49.6,0.5,52.3337,160.2758,30.306,5.1,1
21.7,91.0,1017.3,15.0,11.8,62.9232,-150.6834,31.4,3.0,2
22.7,40.0,959.3,34.8,1.6,51.0614,159.0547,10.0,5.8,2
4.9,58.0,981.3,36.9,2.0,51.7306,159.9049,10.0,4.3,2
2.4,62.0,1011.6,46.2,13.6,51.5754,157.8617,87.774,4.5,2
7.5,35.0,1038.3,74.1,6.6,-47.8134,116.3947,10.0,4.2,2
0.0,66.0,1031.1,4.1,16.8,52.9258,160.7153,35.0,4.3,2
-4.6,20.0,1049.7,12.9,1.6,51.0502,158.4714,40.388,4.8,1
31.0,95.0,1008.6,41.1,8.6,51.1622,158.2612,35.0,5.0,1
24.2,54.0,1014.2,78.9,5.4,-13.2632,167.0863,204.479,4.6,2
-3.0,20.0,999.8,8.5,7.1,37.3275,142.1178,31.374,4.3,1
35.1,54.0,1036.8,88.4,12.7,52.3909,160.496,10.0,4.1,2
9.7,75.0,1018.0,87.5,14.8,41.1659,-116.7288,9.9,3.7,2
-4.0,82.0,1031.7,93.0,12.7,16.6718,-100.6811,34.364,4.2,2
6.7,81.0,976.1,43.6,12.3,53.0062,161.3204,10.0,4.2,2
8.5,41.0,1040.5,95.7,3.3,17.9365,-68.5258,80.0,3.82,2
28.1,20.0,1032.0,76.0,16.6,51.8385,159.5442,35.0,5.2,2
14.4,71.0,972.3,78.3,2.3,49.1628,157.4647,10.0,4.4,2
38.7,75.0,989.4,42.9,18.9,49.5224,156.432,35.0,4.7,2
38.3,95.0,975.2,25.5,17.7,-17.3838,-174.7098,210.845,4.4,2
32.4,72.0,960.8,1.1,15.9,17.9073,-68.149,75.0,3.52,2
21.7,31.0,1015.3,98.3,6.2,-65.0219,177.8694,10.0,5.4,2
-0.8,90.0,960.3,56.6,15.8,53.4906,-163.1653,10.0,3.0,2
20.2,60.0,1019.5,89.0,8.0,35.3083,23.1762,46.265,4.2,2
0.1,83.0,1027.9,71.7,5.4,54.5123,-160.5194,35.0,3.2,2
2.8,75.0,1014.1,98.7,2.6,49.7755,159.3994,10.0,4.6,2
37.6,29.0,977.3,1.9,0.1,0.4411,122.0874,142.0,6.3,2
18.3,39.0,981.5,72.0,16.3,-6.2841,104.7897,79.767,5.1,2
27.3,50.0,1038.0,74.3,2.5,-9.0158,123.9117,97.897,4.7,2
-0.3,44.0,994.6,64.9,7.9,52.9192,159.8899,35.0,4.3,2
9.4,82.0,969.9,60.9,6.5,18.8861666666667,-65.2256666666667,15.08,3.42,2
26.0,77.0,1013.4,97.8,5.4,51.4566,158.0741,79.5,4.4,2
4.6,21.0,951.6,25.7,15.9,51.419,159.7448,10.0,4.9,2
-3.9,60.0,973.6,80.1,10.5,51.4325,159.4207,35.0,4.1,2
29.2,99.0,999.5,51.8,12.2,51.652,159.7778,42.382,4.1,2
25.4,45.0,1033.9,76.2,7.9,18.7485,-65.2865,99.16,3.18,2
36.1,74.0,951.3,62.1,10.7,-57.8241,157.5828,10.0,5.0,2
23.0,79.0,978.1,17.1,10.2,-5.8682,146.3753,115.4,4.6,2
28.1,52.0,1043.1,20.0,12.5,31.2376,130.3244,163.489,4.5,2
9.8,55.0,1016.2,37.7,7.4,21.6891,143.5156,272.302,4.4,1
16.3,54.0,988.2,44.4,11.5,-5.7837,-50.5111,9.8,4.3,2
15.7,62.0,1044.8,42.4,9.4,18.5966666666667,-68.1326666666667,90.16,3.43,1
10.5,20.0,971.7,4.7,7.7,7.2815,123.4823,10.0,4.9,2
2.1,39.0,1012.0,41.7,19.2,53.0705,161.261,10.0,4.9,2
-3.2,56.0,994.2,51.8,4.1,49.6696,157.2746,35.0,6.0,2
33.4,73.0,988.7,9.8,7.9,36.461,71.1191,157.614,4.0,1
19.7,39.0,1032.9,65.9,3.2,52.8077,160.0515,47.331,4.4,2
17.2,57.0,1010.2,85.6,13.3,49.194,156.5612,35.0,4.0,2
38.1,33.0,1014.8,69.8,1.4,54.6143,-159.0877,27.123,4.1,2
33.0,27.0,1048.7,24.8,3.2,49.3239,82.3489,10.0,5.2,2
3.1,64.0,1042.5,25.9,11.2,59.9005,-153.5037,134.5,4.3,2
18.9,51.0,1029.6,33.2,20.0,52.0585,178.4925,157.232,3.7,2
6.3,32.0,985.1,64.7,13.6,-21.2729,-68.6471,115.328,4.1,2
36.1,65.0,990.7,76.5,14.7,51.4757,159.519,10.0,5.3,2
27.8,71.0,1012.4,9.0,8.5,9.3132,93.8317,10.0,4.9,2
23.7,41.0,998.3,15.7,7.4,-8.5603,110.5044,85.376,4.3,1
7.5,92.0,955.9,48.2,4.1,14.5403,-90.7044,7.442,4.2,2
39.9,77.0,1016.8,1.9,13.2,51.5937,159.422,48.354,4.4,2
3.0,92.0,976.7,15.2,4.5,50.2411,158.8955,27.34,4.8,1
37.1,26.0,971.1,92.4,5.6,37.0962,71.932,227.633,4.1,2
37.4,34.0,1033.7,11.6,12.8,52.6568,159.109,69.013,4.7,2
1.4,62.0,1033.4,51.9,12.6,3.0125,-31.2702,10.0,4.7,2
16.3,99.0,1014.4,25.9,8.5,56.1301,-152.0716,9.8,4.4,2
36.2,77.0,1024.8,71.7,5.3,-19.2671,-177.6451,596.72,4.5,2
38.8,93.0,973.6,30.5,16.9,51.1442,159.5663,10.0,4.6,2
11.2,57.0,1032.2,55.3,1.0,52.1947,160.4111,10.0,4.3,2
19.3,30.0,1027.7,23.4,9.9,-5.697,124.2715,609.233,5.3,1
10.5,61.0,1022.8,10.3,16.8,49.4212,156.6202,10.0,4.7,2
-1.7,29.0,1017.2,87.2,6.4,52.9217,161.1007,10.0,4.3,2
-2.4,62.0,972.1,10.7,17.8,54.4103,-160.9885,7.905,3.5,2
27.1,46.0,981.5,65.0,16.0,51.4871,159.1092,35.0,5.2,2
39.9,71.0,970.2,52.3,2.6,50.4731,158.818,10.0,4.6,2
25.3,100.0,979.0,1.7,2.1,-60.3834,-62.1863,10.0,4.8,2
-3.3,47.0,993.3,86.6,3.9,49.908,156.3518,41.138,4.7,1
-0.5,96.0,950.6,49.0,0.8,54.4922,-159.9803,17.9,3.0,2
5.8,75.0,966.9,91.5,18.1,15.426,96.3212,10.0,4.7,2
34.5,70.0,973.9,97.0,9.9,52.6012,160.941,10.0,4.3,2
36.4,38.0,1031.2,96.4,10.2,54.5087,-160.1989,35.0,3.1,2
31.8,40.0,1011.4,29.3,6.8,51.2059,158.6169,41.411,4.2,1
32.3,35.0,1000.5,13.1,7.7,51.4447,160.8939,10.0,4.5,2
36.3,20.0,1020.4,10.4,7.5,3.0436,-31.2907,10.0,4.6,2
32.4,99.0,963.9,57.5,0.4,-4.39,153.0537,10.0,4.6,2
16.4,91.0,1019.8,85.1,17.6,-6.1493,124.299,619.672,4.3,2
28.6,72.0,974.4,67.0,7.7,-59.7937,-26.2061,13.731,4.4,2
3.0,100.0,965.0,94.8,10.2,-7.6194,148.3235,35.0,4.1,2
22.2,42.0,991.8,99.0,12.2,-10.9536,165.5544,10.0,4.1,2
32.2,92.0,1045.5,10.4,17.8,49.2161,156.0151,35.0,4.6,2
18.3,90.0,1020.1,8.3,17.1,52.1417,160.5002,33.827,4.2,2
2.0,68.0,973.4,65.1,6.0,51.638,159.5993,10.0,5.2,2
22.6,43.0,1028.9,99.5,7.6,27.4785,52.6021,10.0,4.5,2
33.8,98.0,976.2,47.4,1.2,50.4648,157.7458,10.0,4.4,2
17.3,67.0,1035.1,90.6,12.2,-27.8088,-66.3085,143.072,4.7,2
29.3,53.0,1024.4,77.8,8.3,-20.1401,66.3055,10.0,4.8,2
24.1,70.0,972.8,27.6,8.6,-34.8203,-179.7793,35.0,4.6,1
1.3,59.0,1046.9,65.5,12.1,0.0302,123.2062,159.926,4.9,2
-4.0,29.0,1001.0,16.0,16.2,49.0849,158.0317,10.0,4.5,2
11.8,26.0,951.8,42.7,16.7,52.4871,160.0617,57.62,4.3,2
11.0,24.0,991.9,32.7,14.3,9.6741,-84.2519,43.795,4.7,2
15.2,30.0,1022.3,59.9,13.6,34.1194,137.7663,10.0,4.8,2
-2.0,54.0,1033.4,93.1,15.2,-43.4964,172.6398,15.488,3.0,2
35.5,20.0,1024.4,25.4,2.4,52.7532,160.5753,35.0,4.5,1
-1.7,34.0,1004.1,93.9,3.0,54.523,-160.2686,23.151,3.1,2
37.6,80.0,995.0,28.3,6.6,52.2354,160.4168,29.011,4.5,1
3.9,23.0,1049.1,0.6,10.8,-41.2645,175.076,15.26,3.2,2
39.8,84.0,982.5,18.4,0.9,-29.2171,-179.1095,345.018,4.1,1
7.8,73.0,983.9,13.8,13.8,3.7252,127.3883,47.66,4.2,2
17.4,90.0,951.1,59.9,14.0,52.4051,161.6881,10.0,4.1,2
39.0,33.0,1031.8,91.5,8.6,51.0064,158.5045,35.0,5.3,2
22.3,36.0,976.4,80.7,7.9,23.1341,120.3973,10.0,5.2,2
25.1,28.0,971.1,19.3,0.4,51.1834,159.3788,34.579,4.1,1
31.0,77.0,986.5,14.4,12.1,52.683,160.5281,32.689,4.0,2
18.1,22.0,1038.5,47.7,16.2,50.1868,157.2929,35.0,5.5,2
7.6,86.0,979.5,85.9,12.2,40.403,-125.333333333333,10.0,4.2,2
28.3,39.0,1044.2,15.4,3.5,54.3575,-159.8524,35.0,3.9,0
-0.7,20.0,1038.4,58.0,16.1,49.3472,155.2752,77.284,4.4,2
13.4,49.0,1029.9,77.7,12.8,52.3046,159.2205,56.95,4.0,2
-4.6,28.0,1025.0,42.4,19.4,49.8844,157.2117,35.0,4.8,2
17.5,63.0,992.7,9.8,13.3,37.1119,71.3427,108.298,4.7,2
0.7,50.0,975.4,15.4,18.2,49.8192,158.423,10.0,4.5,2
13.5,77.0,980.0,51.5,14.4,51.1086,158.8403,35.0,4.6,2
24.5,63.0,984.7,87.1,13.8,51.1389,159.7792,10.0,4.3,2
7.2,42.0,1026.9,32.9,17.6,54.5018,-160.3698,17.732,3.2,2
-4.0,48.0,1020.6,12.7,1.5,18.2671,-68.1098,99.0,3.55,0
10.5,27.0,995.3,6.4,11.6,-58.924,-26.18,104.768,4.2,2
15.2,33.0,962.5,93.8,6.6,51.3213,159.425,22.326,4.9,2
22.9,89.0,1017.7,31.1,19.6,52.6315,160.625,10.0,5.0,2
15.3,33.0,951.9,90.7,17.0,51.2831,159.1547,35.801,4.7,2
11.5,78.0,953.7,72.9,0.7,50.6213,157.8388,54.04,4.8,2
37.6,25.0,1017.5,53.6,13.0,52.5706,160.5659,10.0,5.4,2
33.9,97.0,1036.8,17.1,2.9,51.0052,157.833,35.0,4.1,1
37.8,50.0,991.4,13.9,11.7,54.4499,-160.2244,27.603,3.1,2
-2.7,99.0,969.2,81.7,17.3,13.1254,145.8513,10.0,5.1,2
35.8,56.0,954.5,34.5,10.2,19.6666666666667,-64.8745,20.81,3.28,2
4.6,51.0,1037.1,18.4,11.2,54.4266,-160.3186,10.0,3.0,2
30.4,66.0,975.1,57.6,4.2,52.9529,161.2282,9.54,4.5,2
30.6,87.0,983.4,44.2,9.2,-8.2024,107.6289,35.0,4.5,1
8.1,96.0,996.4,55.4,6.8,33.5443333,-118.2508333,2.19,3.01,2
32.6,56.0,1016.9,47.3,11.4,51.7473,159.3619,34.855,4.4,2
31.8,40.0,978.0,49.2,9.5,50.2127,157.3502,45.368,4.6,1
26.1,83.0,1035.2,86.0,11.7,-17.8259,-178.7257,591.26,4.3,2
39.6,50.0,1048.7,20.5,8.0,35.978,140.1314,84.992,4.1,1
