temp_c,humidity,pressure_mb,wind_kph,precip_mm,label
28.7,28,1024.8,28.7,9.4,1
28.2,79,1042.0,2.1,2.3,0
30.0,91,984.6,92.1,15.1,2
9.0,36,1017.9,21.8,15.2,2
34.2,75,981.2,27.9,1.5,0
8.6,89,1030.6,13.7,2.9,1
10.0,92,995.5,64.3,4.1,2
26.1,77,988.9,65.4,15.2,2
8.7,62,962.3,30.1,14.9,2
31.3,87,974.4,11.4,4.7,1
14.8,53,1029.6,2.3,4.3,0
6.2,46,965.1,90.8,11.3,2
22.3,89,1029.5,81.1,9.5,2
22.1,60,1022.3,40.2,16.6,2
14.3,89,1031.3,62.9,15.0,2
26.8,62,958.3,59.2,19.1,2
33.4,76,1012.4,83.0,3.3,2
10.2,72,956.8,48.6,4.9,1
-4.2,37,980.2,50.0,17.6,2
22.2,28,994.6,79.3,17.5,2
35.3,99,1011.6,1.2,8.4,1
37.6,96,985.5,10.3,8.0,1
34.8,32,1024.4,42.2,19.9,2
24.3,55,1022.2,50.1,4.1,2
28.3,33,1035.2,60.5,9.6,2
15.2,42,1003.2,28.4,17.8,2
31.6,71,1000.4,79.4,4.7,2
32.7,57,996.5,75.8,12.0,2
22.3,26,953.1,93.7,10.2,2
-2.3,86,958.2,91.7,13.8,2
17.2,95,963.3,66.8,2.8,2
15.6,37,987.8,8.8,9.2,1
3.2,44,972.0,93.2,9.1,2
32.9,30,964.7,86.9,2.1,2
30.4,51,1027.9,75.3,14.2,2
32.2,53,975.5,68.0,5.4,2
-4.1,96,992.3,86.9,3.7,2
26.2,99,970.7,9.7,6.9,1
19.2,23,1003.8,39.7,9.6,1
28.2,89,1027.9,24.9,0.5,1
38.5,83,1002.8,41.3,19.6,2
7.4,33,952.3,60.7,14.3,2
27.6,100,965.6,54.8,16.8,2
11.4,95,1010.2,51.6,5.3,2
-0.5,58,1030.4,0.9,15.9,2
11.7,48,956.0,57.0,19.8,2
5.7,55,980.2,70.2,5.6,2
25.6,85,965.3,30.4,14.8,2
37.9,96,974.3,63.7,15.1,2
15.9,52,1037.2,71.2,7.1,2
0.3,44,994.8,27.9,8.8,1
24.6,78,1013.5,56.2,14.1,2
2.0,24,957.5,46.4,0.3,1
7.1,69,967.0,17.8,9.3,1
14.2,59,987.2,48.8,18.7,2
11.9,54,1032.8,11.4,10.9,2
27.9,91,999.7,24.4,15.9,2
30.5,46,969.0,4.6,0.8,0
7.1,25,1010.2,2.8,4.8,0
33.8,62,1024.4,58.6,7.9,2
33.9,69,950.4,49.4,2.8,1
34.6,45,982.0,20.7,17.8,2
2.2,76,1044.8,38.3,16.4,0
3.5,84,1030.6,72.2,16.1,1
0.2,27,985.4,6.5,12.0,2
23.3,92,1045.7,27.7,14.7,2
-0.7,77,1015.6,27.7,18.9,2
24.4,89,1040.8,2.6,1.2,1
8.9,28,1016.8,14.9,13.3,2
36.8,32,993.4,32.0,9.1,1
31.9,60,966.5,49.6,16.5,2
12.6,95,993.7,60.1,7.0,2
29.5,86,978.5,90.5,2.3,2
38.0,96,958.2,58.2,16.6,2
-4.4,35,986.1,81.9,11.9,2
21.5,67,1032.2,75.1,11.8,2
9.4,75,951.0,1.3,12.0,2
37.7,41,1006.9,43.2,12.3,2
32.1,79,1049.7,51.3,14.5,2
1.4,50,963.9,36.8,5.4,1
19.0,46,1040.1,64.6,16.0,2
14.5,49,1015.2,59.1,6.1,2
14.1,80,976.3,82.3,16.1,2
0.3,76,1035.1,43.5,9.1,1
1.9,37,977.5,27.6,2.0,0
20.4,79,966.7,42.8,10.4,2
12.2,21,994.5,0.0,12.9,1
38.9,33,1028.5,52.8,10.8,2
23.3,85,976.9,59.0,3.6,2
39.3,53,1047.9,80.2,5.2,2
21.1,33,985.8,22.7,16.5,2
16.8,63,1038.9,93.3,0.7,2
-2.6,85,1023.8,0.7,14.7,2
19.4,32,968.6,34.7,15.0,2
28.9,46,1018.0,79.3,1.0,2
-2.7,72,993.2,86.5,15.0,2
3.5,46,980.9,0.3,17.8,2
29.6,53,985.1,69.6,18.0,2
10.1,27,962.9,69.7,17.5,2
5.8,58,1011.0,54.9,16.4,2
17.3,36,955.6,11.9,8.3,1
29.4,79,952.5,97.7,1.5,2
31.2,85,976.6,62.8,5.1,2
39.5,22,961.7,34.0,12.0,2
12.5,33,1019.7,13.2,17.6,2
34.8,63,1013.1,14.4,15.6,2
18.8,37,1042.1,98.5,10.9,2
27.6,73,975.0,70.1,5.3,2
27.5,71,983.2,10.1,6.7,1
5.5,91,1008.2,74.7,16.9,2
15.8,89,1036.1,3.5,1.8,1
39.5,21,1037.2,75.5,15.6,2
-2.9,56,1045.4,64.2,5.3,2
24.8,22,1012.2,70.8,10.4,2
14.9,74,954.2,57.7,16.0,2
16.5,61,981.5,0.7,6.8,1
11.9,90,1033.5,2.9,1.6,1
-0.0,41,1039.0,5.3,0.9,2
19.5,49,980.2,38.6,13.3,2
34.0,71,988.4,32.2,6.3,1
19.3,29,1039.0,83.4,5.3,2
7.7,28,991.6,1.8,14.0,2
0.5,27,987.1,43.3,2.9,1
-3.9,39,998.0,95.9,19.5,2
25.3,40,998.5,32.7,12.0,2
13.2,55,962.4,52.5,18.5,2
27.3,46,974.2,38.0,11.5,2
21.0,47,994.1,93.9,14.3,2
13.7,86,1003.7,58.8,10.2,2
38.7,36,999.8,82.9,1.2,2
3.0,80,1037.8,42.5,0.3,1
27.5,46,1009.8,64.4,14.2,2
19.2,28,955.8,69.2,3.5,2
-1.1,73,954.0,65.9,14.7,2
5.4,53,976.5,24.6,10.5,2
19.1,82,1009.0,70.2,19.4,2
38.0,56,985.4,52.2,13.1,2
27.3,93,985.1,7.0,14.7,2
32.3,52,968.8,81.6,2.4,2
1.3,99,1035.9,50.7,12.3,2
31.3,97,952.1,53.7,18.2,2
2.8,93,996.0,68.4,2.2,2
15.0,34,1016.1,20.6,2.0,0
22.6,56,1013.8,66.7,6.8,2
4.4,97,1031.7,56.8,0.6,2
7.7,42,1025.4,44.0,3.3,1
15.6,97,1049.1,82.6,3.2,2
19.2,60,1032.9,3.8,2.2,0
6.4,97,983.3,40.6,1.5,1
0.2,60,1046.9,46.9,0.3,1
11.0,66,977.4,83.0,18.7,2
3.0,31,1039.9,77.5,7.2,2
-2.4,63,954.4,99.9,3.0,2
-3.5,40,984.7,36.7,9.2,1
-1.2,77,1047.6,48.7,11.6,2
2.7,91,963.4,73.8,8.3,2
36.4,23,1012.5,63.0,4.1,2
-0.0,23,1042.7,4.1,12.5,2
22.2,23,1041.6,64.8,18.8,2
33.5,30,990.5,51.1,1.4,2
27.6,42,987.8,60.7,5.5,2
32.3,42,1018.3,61.7,0.8,2
21.5,27,1038.2,1.3,12.2,2
8.2,31,1026.5,3.8,10.5,2
12.6,58,958.2,11.1,2.0,0
31.0,50,1027.3,9.7,10.8,2
22.7,21,971.9,30.2,0.9,1
12.3,59,982.4,25.4,13.6,2
28.8,60,1033.0,97.0,1.2,2
-4.9,87,1017.3,94.5,4.8,2
6.1,94,1003.3,73.0,15.7,2
39.1,37,977.7,37.4,17.2,2
15.2,80,1017.3,66.2,1.1,2
15.3,39,955.0,80.4,9.5,2
21.5,27,979.5,31.3,1.4,1
1.2,97,969.0,39.8,16.5,2
4.1,85,1033.0,11.6,13.9,2
3.0,92,976.7,15.2,4.5,1
31.2,30,982.0,81.6,18.2,2
0.5,80,1045.8,85.0,13.7,1
26.4,67,998.1,78.1,0.9,2
39.4,70,1015.9,90.9,17.3,2
21.8,43,1021.7,35.0,10.1,2
7.1,78,1031.8,7.6,11.0,2
12.0,68,955.3,71.5,5.0,2
-3.6,23,961.6,87.6,17.5,2
27.7,78,1012.7,81.1,10.4,0
20.4,22,1026.2,81.6,6.5,2
2.1,30,1019.9,74.7,19.6,2
3.3,30,1023.6,33.4,15.2,2
-4.2,73,1021.6,81.7,17.8,2
37.2,57,970.6,3.6,15.9,2
0.8,100,956.5,57.4,1.3,2
23.6,73,957.7,24.3,4.2,0
16.9,34,993.0,65.7,12.6,2
29.8,58,1041.1,68.9,16.8,2
38.8,91,953.7,23.2,11.6,2
11.5,98,986.4,26.1,7.6,1
36.6,64,1022.3,95.5,1.4,2
3.8,22,1029.6,80.0,19.7,2
3.7,28,1037.5,38.4,13.5,2
38.7,65,987.6,96.4,4.7,0
16.8,22,1043.9,30.2,19.7,2
-0.0,67,995.9,50.5,14.0,2
6.6,98,1022.4,50.9,6.3,2
24.8,96,953.2,86.6,18.0,2
15.2,55,969.8,73.3,13.9,2
-4.3,62,1016.5,82.1,8.6,2
10.9,27,965.3,61.8,3.2,2
34.1,48,993.8,22.4,18.2,2
15.4,46,1000.9,1.5,5.1,1
8.7,29,1013.3,96.6,18.6,2
24.6,44,1021.2,2.7,0.5,0
12.5,61,975.1,80.1,12.5,2
-2.7,49,981.0,51.4,3.0,2
33.5,22,1018.8,92.2,15.1,2
21.1,49,974.5,76.7,18.9,2
20.2,66,1016.4,72.8,4.4,2
6.9,84,997.3,89.6,8.0,2
29.1,83,1003.4,27.5,8.9,1
-4.0,48,1020.6,12.7,1.5,0
13.1,41,977.5,47.4,15.1,2
36.6,70,1033.2,83.1,4.8,2
34.5,50,986.3,16.9,18.5,2
25.4,20,970.5,96.3,8.5,2
11.2,51,1001.6,82.2,11.7,2
35.6,85,981.8,81.5,3.5,2
30.5,31,966.0,0.2,17.0,2
7.5,56,1045.9,44.7,16.7,2
17.3,65,955.7,34.9,14.4,2
0.6,26,990.1,66.7,5.2,2
-3.8,44,991.5,30.1,13.4,2
-3.0,52,1016.4,35.7,2.9,1
17.1,100,1041.2,94.0,19.1,2
14.2,56,1019.8,12.8,3.6,0
9.8,60,1029.1,33.1,8.3,1
13.3,40,970.1,34.0,7.3,1
27.4,74,1027.9,82.5,6.4,2
6.1,30,1004.4,31.6,3.5,1
34.2,79,1026.5,60.1,15.9,0
-4.6,53,1027.6,50.6,14.3,2
10.2,61,989.0,49.1,6.9,1
6.0,28,980.5,22.0,10.8,2
26.2,100,1049.6,23.5,18.4,2
30.9,54,1016.7,18.3,10.9,2
15.2,26,1014.9,25.9,19.4,2
31.2,89,992.4,36.4,19.4,2
37.7,98,955.2,99.6,12.8,2
10.4,78,999.3,43.8,13.3,2
-1.5,32,1005.7,65.1,6.8,1
37.9,71,1002.6,64.7,1.0,2
36.1,57,984.4,20.4,14.2,2
10.5,45,1028.8,3.5,15.8,2
5.2,45,991.1,70.2,3.9,2
-2.4,22,959.1,90.0,12.6,2
29.9,61,1000.4,15.0,16.6,2
20.7,84,981.0,60.8,16.1,2
3.8,90,957.0,92.1,3.3,2
-2.8,61,992.5,14.7,4.4,0
34.5,97,1031.0,63.0,5.7,2
32.5,56,993.3,14.9,12.5,2
36.8,27,1041.7,72.8,10.0,2
8.2,28,1007.2,42.4,1.8,1
30.1,54,981.5,67.6,17.8,2
17.0,88,1046.4,32.6,14.3,2
11.9,87,990.4,8.1,16.4,2
31.4,92,1034.2,58.3,10.2,2
14.8,37,1002.0,7.1,13.9,1
32.5,82,1015.6,96.3,17.1,2
34.3,63,1034.7,78.0,10.1,2
20.5,99,956.6,22.1,13.2,2
29.7,39,1011.3,13.3,11.8,2
31.0,79,1032.7,90.8,7.7,2
2.1,70,1028.2,4.8,4.3,0
3.7,58,996.2,1.3,15.6,2
-0.8,68,984.2,99.7,17.3,2
7.2,73,1034.1,77.4,18.1,2
0.8,23,972.1,43.5,17.9,2
26.5,87,996.9,61.4,14.6,2
27.3,86,976.8,11.6,11.4,2
19.5,43,1017.0,68.3,10.0,2
8.2,60,1011.5,97.1,17.2,2
8.6,78,1008.7,48.2,5.4,1
7.5,56,957.0,46.3,8.2,1
38.5,96,960.6,11.0,3.8,1
24.7,26,1012.9,41.6,19.9,2
25.4,21,1026.1,93.4,13.4,2
36.1,28,981.1,1.4,9.3,1
39.7,53,953.9,79.0,2.2,2
29.6,59,999.7,13.3,14.3,2
35.0,87,1015.4,11.3,14.3,2
1.4,68,1003.6,92.5,1.9,2
1.8,93,983.4,24.8,12.3,2
19.1,27,951.8,51.3,10.9,2
27.9,44,1012.7,65.6,1.5,2
16.3,70,990.8,95.6,9.8,2
-4.3,38,960.7,47.6,12.2,2
14.3,44,1047.9,10.1,9.1,1
37.1,46,984.6,73.4,13.5,2
21.3,59,956.5,51.4,17.1,2
17.4,57,1028.7,25.1,2.4,0
22.6,95,971.6,80.1,4.6,2
13.3,86,1013.2,4.2,9.9,1
3.5,91,1015.4,16.7,3.8,1
31.6,54,1043.0,12.1,1.9,0
22.0,57,1045.6,16.4,12.1,2
22.1,21,1041.8,64.6,8.5,2
0.1,46,1040.5,21.7,13.1,2
39.8,90,952.1,12.1,15.3,2
33.4,34,964.2,13.3,10.7,0
31.1,42,1037.5,1.8,7.3,1
0.0,27,952.2,51.1,7.4,2
33.5,51,1037.6,5.8,16.9,2
-4.0,52,962.5,52.4,11.7,2
31.8,89,963.9,34.8,6.3,1
21.2,38,1043.3,5.0,15.3,0
7.2,55,1000.6,60.7,4.4,2
37.9,88,950.1,4.6,4.6,0
23.8,30,977.0,90.9,1.6,2
-1.2,37,1008.9,76.4,0.9,2
37.8,84,1018.5,15.3,7.2,1
15.2,92,1029.2,44.4,3.7,1
-1.7,44,1018.3,44.9,17.5,2
11.5,100,995.0,47.7,0.4,1
5.0,58,1003.1,69.8,0.6,2
24.0,37,1013.1,25.8,4.4,0
-2.1,30,978.4,66.7,1.8,2
-0.6,20,955.8,1.8,18.2,2
-1.3,33,951.8,92.6,5.4,2
15.8,93,1023.2,41.4,0.4,1
31.8,54,1010.1,96.2,16.0,2
34.2,39,1004.9,3.5,14.1,2
12.3,31,967.0,92.1,8.9,1
37.9,97,999.0,37.9,7.7,1
5.2,65,960.5,96.9,12.5,2
14.1,52,998.3,76.2,15.6,2
39.7,47,1023.0,34.0,0.9,0
31.0,46,1024.0,66.5,4.6,2
9.9,56,1019.4,22.6,9.6,1
19.5,23,1048.9,11.6,7.9,1
5.3,85,969.1,95.2,19.4,2
20.7,64,951.0,52.6,8.7,2
8.3,20,967.0,95.4,1.5,2
-3.8,24,950.9,70.9,17.1,2
10.4,24,1038.5,19.5,2.5,0
-4.0,68,1020.4,25.3,4.5,0
17.6,52,991.7,83.7,16.0,2
25.1,41,1043.1,14.0,9.3,1
19.4,47,1036.1,36.5,2.4,1
15.8,50,994.5,97.1,10.5,2
1.4,20,1008.0,99.6,2.7,2
16.0,29,984.4,99.4,4.1,2
34.8,57,1047.4,68.6,17.2,2
2.3,75,1030.8,7.3,16.4,2
15.3,77,1010.0,95.1,16.6,2
35.7,75,1012.8,85.4,19.0,2
18.2,53,998.9,12.2,18.2,2
11.9,49,1008.1,13.4,8.1,1
8.7,65,996.1,78.6,6.3,2
7.3,41,977.1,60.7,18.8,2
30.9,49,1018.5,60.6,3.6,2
7.1,76,979.6,2.2,0.1,0
14.4,28,1030.0,89.6,6.6,2
37.0,45,1030.0,30.7,15.9,2
34.0,62,1034.9,19.1,6.2,1
-0.1,29,990.3,72.2,17.3,2
26.1,20,953.5,7.9,12.9,2
-2.8,98,1035.7,21.9,20.0,2
16.4,24,1003.9,56.3,16.1,2
24.9,37,1009.0,97.0,9.9,2
4.1,97,1006.7,8.9,18.3,2
23.4,21,977.0,93.0,6.0,2
26.0,83,953.1,64.3,7.9,2
-0.7,55,965.3,50.1,7.6,2
0.1,41,1016.6,50.5,17.5,2
23.5,48,985.5,61.0,9.5,2
4.3,76,966.7,88.7,14.7,2
29.7,30,970.3,50.6,0.5,2
36.9,46,983.9,66.6,5.4,2
10.7,80,964.3,24.7,18.9,2
0.7,50,975.4,15.4,18.2,2
17.4,84,1016.5,31.1,11.8,2
26.8,90,982.5,1.0,2.2,1
22.7,41,1038.0,44.8,5.1,1
31.5,20,1031.0,72.5,7.7,2
31.4,36,1027.9,70.6,9.3,2
35.4,21,988.2,90.3,11.7,2
31.6,58,1009.5,84.2,2.9,2
28.3,46,975.5,96.8,4.8,2
3.3,93,1011.3,62.7,9.0,2
11.4,62,982.0,14.4,19.4,2
8.1,96,1004.4,51.4,15.2,2
11.0,22,993.5,75.6,9.0,2
30.5,90,1032.7,25.7,11.8,2
4.0,94,964.8,41.0,3.1,1
39.6,93,1041.2,22.4,1.0,1
13.7,60,1012.5,31.5,8.0,1
9.4,69,953.7,44.3,18.0,2
3.2,75,1040.9,41.8,19.3,2
29.5,30,996.5,63.4,16.3,2
23.9,40,967.9,81.5,6.5,2
0.5,59,986.5,9.2,11.8,2
29.0,70,1011.0,29.1,13.2,2
29.3,53,1024.4,77.8,8.3,2
39.1,76,953.1,81.2,7.8,2
20.2,62,1003.9,62.0,2.1,2
7.7,88,1013.4,84.8,16.4,2
19.6,73,1013.6,22.3,18.0,2
-1.5,66,1029.8,2.7,12.8,2
15.2,78,1035.2,9.0,6.0,1
34.8,47,1017.1,70.5,12.3,2
-3.8,34,968.6,43.5,5.8,1
1.6,69,1040.0,11.5,17.5,2
23.5,68,955.0,7.9,14.3,1
10.3,97,963.0,43.2,1.2,1
22.9,53,1025.3,60.3,7.9,2
22.4,31,1012.9,6.8,17.0,2
1.2,73,966.9,35.2,9.6,1
27.1,54,961.9,85.9,11.3,2
32.5,52,1010.6,73.7,4.1,2
12.0,58,1015.2,74.2,5.5,2
-3.7,68,1020.3,41.3,13.2,2
33.9,62,985.9,83.8,13.3,2
13.8,77,973.1,11.9,15.9,2
14.9,62,1039.9,71.4,4.3,2
-3.0,60,955.2,25.1,16.4,2
5.2,65,986.5,2.8,14.6,2
7.3,97,1027.8,91.2,11.6,2
-1.6,44,987.8,16.6,17.4,2
1.1,63,954.8,71.2,1.2,2
20.3,82,987.7,3.4,5.2,1
33.4,72,1010.0,8.5,14.8,1
27.4,77,954.7,9.3,11.1,2
0.1,28,983.5,42.6,14.8,2
13.6,69,1049.1,78.9,4.1,2
19.4,80,1020.7,98.5,15.0,2
39.5,31,957.8,30.6,12.5,2
26.3,90,1004.2,24.7,19.4,2
13.0,79,956.9,71.6,0.4,2
30.4,69,1001.5,62.2,11.6,2
6.5,73,985.0,92.9,18.8,2
15.5,30,1043.4,93.7,3.2,2
34.4,31,972.2,30.4,14.9,2
-4.3,81,1005.7,52.7,11.6,0
14.5,86,1032.4,49.6,0.5,1
5.6,56,1013.2,68.0,4.3,2
10.3,84,991.9,99.5,3.4,2
8.9,28,1035.1,46.8,16.0,2
38.2,65,965.9,77.1,9.6,2
20.3,30,970.9,45.2,11.8,2
35.4,26,969.4,86.2,4.6,2
36.0,28,1000.6,35.6,4.3,1
-4.9,20,962.5,10.5,13.0,2
18.6,41,1031.5,69.3,8.8,2
29.9,77,1016.8,90.3,12.8,2
34.6,80,989.1,39.7,16.2,2
7.7,46,985.5,78.0,2.6,2
36.0,73,1031.1,78.6,9.9,2
25.0,67,958.2,0.5,8.9,1
10.0,96,997.1,2.7,12.4,2
0.1,72,996.2,8.9,1.9,0
1.7,82,970.2,73.4,15.4,2
1.2,73,1025.6,4.7,1.1,0
32.1,84,986.6,91.4,7.5,2
28.1,39,997.7,56.9,12.9,2
29.8,60,1038.0,89.5,1.6,2
31.1,57,990.3,30.1,11.3,2
0.2,55,952.4,98.2,4.1,2
-1.4,47,964.6,57.6,11.7,2
23.3,56,985.9,75.1,10.5,2
11.7,30,1007.0,51.9,4.0,2
4.3,25,1017.1,27.6,6.0,1
34.9,46,976.2,57.1,15.3,2
30.9,39,978.3,74.9,12.9,2
-2.6,65,1005.8,25.1,7.8,1
7.3,57,1038.9,87.6,7.8,2
33.5,28,1020.1,41.9,13.2,2
19.6,81,1025.8,27.4,3.8,0
27.9,29,968.8,88.8,17.5,2
0.1,80,959.0,60.7,12.7,2
23.1,71,988.3,24.5,2.8,0
6.9,52,973.0,43.5,8.6,1
30.6,41,1010.5,90.9,1.1,2
15.1,61,1047.4,33.1,9.8,1
33.5,36,1004.2,53.7,1.5,2
15.8,42,995.0,62.4,0.7,2
13.6,36,962.4,56.7,12.9,2
15.8,20,1039.7,59.1,17.5,2
34.4,58,954.6,87.5,5.7,2
22.2,68,1007.9,65.0,15.1,0
25.2,69,994.8,98.4,3.2,2
8.6,77,987.1,19.1,4.8,0
17.8,70,962.9,53.2,0.7,2
14.3,22,1041.8,83.4,19.1,2
-0.8,50,990.8,63.4,9.9,2
-1.5,54,964.9,66.0,12.4,2
-1.2,49,1036.8,16.2,5.2,1
-5.0,76,1013.7,74.8,7.4,2
-3.3,86,1001.4,82.2,18.0,2
-1.7,95,969.3,65.3,19.1,2
18.7,90,961.1,52.3,16.1,2
2.8,86,1033.4,53.4,18.4,2
-3.5,57,1034.3,15.3,6.8,1
28.9,29,968.3,25.3,19.4,2
28.1,88,1006.7,99.1,4.1,2
-1.8,32,1047.6,58.7,0.8,2
4.5,23,960.6,22.6,5.0,0
29.6,43,1023.0,94.3,16.8,2
19.4,61,1029.6,79.5,8.0,2
2.9,67,992.8,16.2,17.3,2
31.5,64,1025.3,42.1,14.9,2
6.3,51,997.5,7.0,12.7,2
32.7,49,954.9,52.9,2.3,2
12.7,79,988.4,81.3,8.8,2
4.0,20,999.9,89.6,9.1,0
9.3,55,1038.6,84.0,3.4,2
0.3,51,991.5,93.3,15.8,2
27.9,66,1044.3,50.2,12.6,2
38.8,64,1015.3,56.0,14.1,2
27.5,67,992.0,83.0,12.3,2
-4.2,46,1047.6,26.3,6.5,1
12.9,66,1003.3,23.6,9.5,1
6.3,60,1043.6,6.4,0.1,0
38.4,34,984.6,99.8,2.8,2
1.9,43,970.4,58.2,15.9,2
5.6,51,1029.5,83.5,2.9,2
3.0,38,987.6,46.5,5.5,1
3.8,71,1032.6,55.0,13.8,2
39.0,43,953.7,68.8,8.3,2
22.3,36,976.4,80.7,7.9,2
32.9,24,1007.9,67.5,10.7,2
1.9,33,952.7,31.6,1.8,1
33.2,75,959.3,97.9,8.6,2
37.9,95,1004.7,21.2,15.9,2
-1.4,65,1031.8,10.8,10.2,2
8.7,92,1034.0,5.8,13.4,2
16.9,22,970.9,24.8,14.3,2
8.9,65,978.6,36.7,14.7,2
30.9,64,979.6,72.8,3.1,2
26.4,76,1019.9,36.7,5.7,1
17.6,78,962.3,69.3,18.4,2
12.6,77,1008.1,24.6,12.8,2
12.9,23,997.6,22.2,6.7,1
39.3,65,997.3,5.4,0.1,0
39.5,80,957.7,59.0,9.6,2
33.8,21,1038.4,60.8,3.1,2
9.9,26,963.0,38.1,19.8,2
3.4,32,1048.0,83.7,5.0,2
-0.2,23,980.0,89.6,8.0,2
30.0,25,990.9,20.0,4.3,0
24.3,83,985.1,41.2,14.2,2
20.8,96,1002.7,96.0,2.9,2
31.6,77,1042.5,47.6,11.9,2
12.3,77,993.2,75.3,16.8,2
13.8,93,1039.8,42.3,4.6,1
24.6,47,1033.3,3.6,15.6,2
25.0,51,986.9,20.2,10.2,2
7.8,45,996.1,72.7,6.6,2
11.8,26,951.8,42.7,16.7,2
20.3,100,1025.6,58.8,7.9,2
14.6,54,971.7,67.6,8.8,2
8.3,36,1015.8,53.2,16.1,2
33.3,21,1039.5,32.5,1.6,1
39.6,36,989.6,30.6,19.2,2
20.0,35,1042.2,43.2,0.4,1
37.5,38,990.9,51.2,14.2,2
17.7,24,1042.2,28.8,20.0,2
19.1,98,1032.0,57.1,4.6,2
18.0,71,1018.9,5.9,11.4,2
19.1,84,1014.7,65.0,17.9,2
8.4,51,976.1,75.1,18.1,2
4.1,98,1027.6,14.6,3.6,1
38.8,41,967.9,69.8,17.1,2
33.7,69,964.2,46.2,0.2,1
20.4,21,979.0,94.9,0.9,2
17.9,91,964.0,0.3,8.6,1
0.9,46,957.3,48.7,7.1,1
0.0,73,1009.6,48.4,4.8,1
25.2,82,951.2,25.2,9.8,1
26.3,34,1034.4,13.7,14.0,2
13.9,23,985.5,80.3,18.3,2
3.4,35,996.9,31.2,11.7,2
16.4,87,968.9,33.0,6.7,1
-1.2,96,954.8,56.9,19.6,2
17.5,69,994.1,92.4,16.8,2
-2.9,50,1031.3,26.0,3.7,0
16.7,67,950.4,97.0,3.0,2
-4.9,46,993.1,52.3,9.0,2
28.9,32,1049.8,49.4,18.6,2
-3.3,20,972.4,40.5,14.1,2
36.1,22,972.2,51.3,17.4,2
14.2,30,1039.2,13.9,2.1,0
34.5,85,1018.5,87.1,5.4,2
29.6,58,1020.1,67.7,15.9,2
37.4,82,992.8,6.2,13.1,2
28.7,23,961.4,20.7,7.5,1
35.1,53,997.5,13.5,4.2,0
19.1,45,1003.5,36.5,2.2,1
34.5,56,1014.3,56.0,16.7,2
6.4,64,993.7,75.9,19.0,2
7.9,20,1013.6,74.4,2.4,2
3.7,97,966.1,80.1,4.6,2
35.2,55,1000.0,22.7,6.5,1
22.0,46,1017.1,39.2,17.0,2
12.2,45,966.7,94.8,18.4,2
26.7,67,1034.5,43.0,14.8,2
32.8,44,1049.6,52.0,10.6,2
-3.3,40,1018.5,62.2,3.3,2
35.2,93,999.4,45.4,16.8,2
34.6,53,969.8,95.7,1.8,2
22.7,66,1012.9,72.6,19.2,2
34.0,27,1041.2,31.8,14.8,2
33.6,79,999.3,90.3,18.6,2
10.0,31,978.1,98.1,4.5,2
29.0,47,951.5,5.5,11.7,2
3.3,71,1047.0,45.7,1.0,1
39.4,54,963.1,75.3,13.1,2
7.1,29,1009.7,0.5,14.8,2
3.0,34,1013.3,58.0,14.2,2
22.1,90,1031.6,65.0,2.9,2
7.6,30,1037.0,87.9,9.5,2
30.3,85,1042.2,33.9,16.3,2
-3.8,47,989.9,36.4,13.7,2
29.7,91,963.7,15.5,11.9,2
29.4,90,985.8,50.5,1.5,2
17.6,75,1040.1,22.6,12.5,2
12.9,25,970.1,77.6,9.0,2
6.2,27,1037.2,73.4,17.1,2
38.3,66,1049.2,0.4,9.6,1
-4.1,84,1030.3,25.9,9.8,2
-0.1,89,958.5,12.3,19.5,2
-3.5,34,998.0,49.2,13.7,2
12.7,61,999.8,39.9,8.1,1
19.0,55,968.0,74.4,14.7,2
20.9,39,1007.6,4.6,0.5,0
32.1,25,1012.2,91.2,1.4,2
5.1,70,984.9,12.3,15.2,2
7.8,50,956.6,43.6,14.0,2
36.8,73,965.3,73.9,0.7,2
39.6,95,1038.4,48.4,5.4,1
17.9,100,991.7,3.6,14.0,2
2.8,77,980.7,71.4,12.1,2
12.2,93,973.9,38.9,16.6,2
37.4,62,963.6,47.0,11.6,2
23.1,84,979.1,12.2,17.8,2
4.8,71,993.0,49.8,19.1,2
27.6,69,1011.7,89.6,0.3,2
11.5,33,994.7,17.1,3.5,0
13.8,74,1031.9,7.9,13.4,2
6.8,99,1033.9,82.3,19.6,2
35.4,33,1030.5,76.0,1.9,2
1.5,79,960.5,5.6,0.0,0
32.5,61,1011.7,0.9,19.0,2
35.9,62,989.7,36.2,15.7,2
36.9,47,1042.7,60.6,15.1,2
-4.9,86,983.0,82.8,3.7,2
-3.8,96,989.8,79.7,9.1,2
28.8,80,1022.6,40.0,12.7,2
29.2,81,1043.0,0.5,5.9,1
5.7,62,975.7,85.3,5.8,2
35.1,87,973.6,62.8,19.8,2
26.9,25,989.4,32.8,15.5,2
38.0,73,965.6,28.3,4.8,0
20.6,36,1005.0,77.9,10.1,2
25.9,51,969.9,20.5,7.1,1
-1.8,95,954.3,34.8,15.7,2
37.5,24,1021.9,79.9,8.7,2
11.9,58,981.3,62.5,15.2,2
-4.9,93,961.1,89.0,2.6,2
15.7,38,978.5,75.4,17.8,2
30.5,95,1033.6,99.7,11.1,2
27.3,30,989.3,24.0,8.9,1
26.7,38,954.3,46.5,8.6,1
25.2,85,1013.9,65.6,10.4,2
7.7,30,1035.1,12.8,9.0,1
18.9,47,962.4,36.7,1.9,1
10.9,88,1025.2,45.4,15.4,2
19.5,75,982.6,10.1,19.3,2
